location_key,year,month,rain_mm,rain_days,tmean_c,tmax_c,tmin_c,gdd10
+00.0250_+035.2750,2019,12,111.161771774292,10,15.758378888201946,21.007643471994754,12.086875472530268,202.96504364013745
+00.0250_+035.2750,2020,1,86.17167472839355,6,16.71353646555258,21.776640172158523,12.630813893964216,223.54832916259835
+00.0250_+035.2750,2020,2,73.13100719451904,5,17.66321453226027,23.43273841594828,12.89136657714846,236.699522399903
+00.0250_+035.2750,2020,3,175.93327617645264,15,17.319304607760557,22.98885251937378,12.68392087874878,242.92798767089917
+00.0250_+035.2750,2020,4,294.5983228683472,18,16.93406247033016,22.29326426188152,12.823217264811204,226.7472229003913
+00.0250_+035.2750,2020,5,125.4314987063408,14,16.500861206875015,21.497520003780267,12.440168122322348,216.03416595459052
+00.0250_+035.2750,2020,6,189.90754294395447,16,15.494825405544702,20.326413472493527,11.665454610188815,179.94029541015692
+00.0250_+035.2750,2020,7,289.3950433731079,13,15.050945167131374,19.55083372054565,11.62804663873493,173.27264556884836
+00.0250_+035.2750,2020,8,265.96883964538574,17,15.614187741023215,20.66650075604844,11.548501094695098,189.3325286865241
+00.0250_+035.2750,2020,9,154.73470306396484,17,15.892398558722618,21.184140523274777,11.607666524251329,192.13295593261785
+00.0250_+035.2750,2020,10,206.54116463661197,16,16.19293258831061,21.449514376732623,12.237489564957173,212.1485610961921
+00.0250_+035.2750,2020,11,171.92588424682617,9,16.46484627193871,21.820529174804733,12.245808919270871,210.9950714111335
+00.0250_+035.2750,2020,12,33.49652671813965,3,16.863516600414016,23.045177139774463,11.739604137789854,229.1641098022468
+00.0250_+035.3250,2015,1,9.160582542419434,1,15.588604925012136,22.025852129536304,9.99051474294356,190.4541610717779
+00.0250_+035.3250,2015,2,32.48628234863281,2,16.81627907525933,23.596379307338168,10.976712254115512,204.46981658935607
+00.0250_+035.3250,2015,3,55.6368579864502,7,17.276049201719218,23.63447501890124,11.712913070186517,238.1983444213874
+00.0250_+035.3250,2015,4,254.5711140632629,20,14.868675507439548,20.287873331705725,10.77948455810548,167.13616027832097
+00.0250_+035.3250,2015,5,171.18667602539062,8,14.624179786764216,20.03344608429944,10.648316709456935,165.8527435302741
+00.0250_+035.3250,2015,6,128.31072187423706,8,13.714081382751544,18.62323913574221,9.962337748209675,132.94417114257865
+00.0250_+035.3250,2015,7,105.6256618499756,4,13.86961572708617,19.26321440665953,9.50369981335058,144.4211318969731
+00.0250_+035.3250,2015,8,84.63352227210999,11,13.93261969781696,19.485363671087494,9.264916992187525,147.343511962891
+00.0250_+035.3250,2015,9,106.61082553863524,7,14.8572031233046,20.57800954182943,9.94593658447269,161.4489883422857
+00.0250_+035.3250,2015,10,113.85816860198976,10,15.399035964473626,20.856603117912076,11.116461280084422,185.582498168946
+00.0250_+035.3250,2015,11,103.5757884979248,9,14.494016965230289,19.678559875488304,11.120324707031273,161.98326873779365
+00.0250_+035.3250,2015,12,98.01116180419922,5,14.70327495041721,19.765125693044357,10.856383096018192,164.63338623046943
+00.0250_+035.3250,2016,1,100.27137613296507,8,15.654085393105788,20.965421910439773,11.308619640719542,192.05829772949284
+00.0250_+035.3250,2016,2,29.310944080352783,4,16.45876537191458,22.41788530020881,11.441434873383628,200.9601425170905
+00.0250_+035.3250,2016,3,77.3408350944519,7,18.186466676445438,24.672119928175448,12.47779088174144,265.82361755371164
+00.0250_+035.3250,2016,4,285.3574118614197,22,16.009415732489742,21.25574849446616,11.96424407958989,198.31508178711005
+00.0250_+035.3250,2016,5,192.37858772277832,10,14.8631977245372,19.89566463347404,11.140833996188292,172.62892303466862
+00.0250_+035.3250,2016,6,92.68813133239746,3,14.081388452318038,19.495941670735704,9.654116821289108,144.4303649902348
+00.0250_+035.3250,2016,7,175.73621940612793,7,13.375725477485332,18.019224400674148,9.886642751386091,128.28736572265677
+00.0250_+035.3250,2016,8,97.36676216125488,5,13.564584760768469,18.77237509450606,9.077438157604604,137.33472137451213
+00.0250_+035.3250,2016,9,102.8526201248169,7,14.048375892639116,19.67855733235677,9.261380513509152,146.3725357055668
+00.0250_+035.3250,2016,10,76.95090675354004,8,15.082257576398945,20.54719917543474,10.386902643019198,170.53511047363344
+00.0250_+035.3250,2016,11,80.58668279647827,14,15.097396151224814,20.29226430257165,11.10583953857423,171.11007232666083
+00.0250_+035.3250,2016,12,17.85662841796875,3,15.705447728146794,21.121282565209185,10.927771094537547,187.37942657470768
+00.0250_+035.3250,2017,1,36.612335205078125,1,16.987367740754223,23.30694511167468,11.45986082015503,228.88549194336008
+00.0250_+035.3250,2017,2,61.56927490234375,3,17.005487151373018,23.31133204868865,11.450359780447856,206.6636856079108
+00.0250_+035.3250,2017,3,58.72838115692139,6,17.382224306496312,23.99335533880418,11.480415393460191,239.8434463500984
+00.0250_+035.3250,2017,4,155.23104667663574,15,16.751950814988902,22.85761769612634,11.693949381510436,218.52405853271551
+00.0250_+035.3250,2017,5,160.30153369903564,9,14.668400536814032,20.008706172820094,10.705606079101583,166.80648803711
+00.0250_+035.3250,2017,6,81.37193012237549,5,14.56526588863801,20.0830067952474,9.685167948404969,153.50110473632856
+00.0250_+035.3250,2017,7,278.9434871673584,15,13.612515714091728,18.381654111800685,9.90529391381051,134.224992370606
+00.0250_+035.3250,2017,8,210.44979000091556,7,13.7368377644529,18.65598941926038,10.088813338741204,139.25815429687557
+00.0250_+035.3250,2017,9,164.72509956359863,18,14.164862145317954,19.43947550455732,10.06665293375653,145.8784179687505
+00.0250_+035.3250,2017,10,151.26833724975586,13,14.814119347192957,20.05078942083543,10.68707747920871,167.32709960937564
+00.0250_+035.3250,2017,11,115.5426709651947,11,14.47065175374354,19.337426757812523,10.748653666178429,151.3831390380866
+00.0250_+035.3250,2017,12,30.9858341217041,2,15.87582234208304,21.431183648878573,11.010093738186754,193.0131149291999
+00.0250_+035.3250,2018,1,21.499407291412357,4,14.933199449764745,20.793035002677698,9.70823255969634,170.11557159423876
+00.0250_+035.3250,2018,2,44.63018918037415,5,17.429714389074434,23.76334424700059,11.893998173304963,219.202793884278
+00.0250_+035.3250,2018,3,216.68134307861328,16,14.541376983478584,19.64250704857613,10.775170898437525,162.20425567627018
+00.0250_+035.3250,2018,4,348.04228496551514,25,14.151457405090298,19.22626393636068,10.842746480306005,151.8431350708014
+00.0250_+035.3250,2018,5,218.07788848876956,17,14.415067455332746,19.34467369817918,10.82533933578003,158.43526763916083
+00.0250_+035.3250,2018,6,231.4250626564026,15,13.531878428988987,18.324924214681005,10.108777872721362,131.49659423828177
+00.0250_+035.3250,2018,7,173.70701026916504,9,13.019799661123614,17.581518653131297,9.339123436712498,119.47344818115278
+00.0250_+035.3250,2018,8,152.89828270673752,14,13.23959400628206,18.337304687500023,8.92746542653731,129.9915481567387
+00.0250_+035.3250,2018,9,67.48171472549438,6,14.58166041904019,20.30389353434248,9.400068155924489,156.31922607421916
+00.0250_+035.3250,2018,10,126.4223484992981,8,14.886778439757563,20.38402414629536,10.478934306483154,169.6023956298834
+00.0250_+035.3250,2018,11,55.39244270324707,3,15.406252945793996,20.54825998942061,11.013890584309934,173.4322586059577
+00.0250_+035.3250,2018,12,77.51392671838403,10,14.97841181601251,20.312400374874017,10.696683625252035,172.28224792480535
+00.0250_+035.3250,2019,1,15.826278686523438,3,16.397622619136712,22.490396118164085,11.058109209614427,210.12560272216865
+00.0250_+035.3250,2019,2,29.780625343322757,2,17.770921870640336,24.25808759416856,11.932830701555533,226.67285614013736
+00.0250_+035.3250,2019,3,31.74953985214233,4,17.590121021065727,24.442797064012098,11.671833456716229,250.3612594604499
+00.0250_+035.3250,2019,4,132.08329510688782,9,17.651797379387858,24.270713297526072,12.170882670084666,246.62393951416084
+00.0250_+035.3250,2019,5,142.35143947601318,12,15.524963407618998,20.97197728310863,11.225754079511091,189.06483612060617
+00.0250_+035.3250,2019,6,198.0693063735962,16,13.988888910081698,18.546503702799495,10.856066385904969,141.76590118408268
+00.0250_+035.3250,2019,7,208.0823736190796,11,13.709928377213089,18.41478734170238,9.929611501386091,135.76311492919973
+00.0250_+035.3250,2019,8,214.74223136901853,13,13.66141227804212,18.87862450384324,9.725193934286835,139.1857757568364
+00.0250_+035.3250,2019,9,145.42835807800293,10,14.234430249532068,19.58037261962892,10.044952901204454,148.75120697021538
+00.0250_+035.3250,2019,10,156.50932788848877,7,14.232473258562038,19.60902237430696,10.66811818768906,159.49557800293036
+00.0250_+035.3250,2019,11,154.36444854736328,15,14.585744667053175,19.44987080891929,11.080284627278672,158.03062744140692
+00.0250_+035.3250,2019,12,159.03327178955078,9,14.3402421274493,19.110236678584958,10.981251673544648,156.8858215332038
+00.0250_+035.3250,2020,1,94.33516597747804,6,15.129725351641357,19.99643072312881,11.323242975050448,175.87425689697335
+00.0250_+035.3250,2020,2,64.90194320678711,3,16.15249198825876,21.71950999292835,11.596252651872303,193.8007369995124
+00.0250_+035.3250,2020,3,192.681125164032,16,16.002097681517228,21.57735448037425,11.631543362525235,204.7379165649421
+00.0250_+035.3250,2020,4,292.2932071685791,18,15.493076684739949,20.770839945475306,11.564222208658862,185.0259323120124
+00.0250_+035.3250,2020,5,143.59396079182625,13,15.116226840275658,20.15384137553553,11.228260458669354,176.6168548583991
+00.0250_+035.3250,2020,6,194.67736315727237,15,13.980374993218334,18.705422465006507,10.417466227213538,138.58893737793028
+00.0250_+035.3250,2020,7,280.8292360305786,13,13.420390311620622,17.843196056735167,10.25407291535413,128.4605987548834
+00.0250_+035.3250,2020,8,275.85020446777344,14,13.927548796130791,18.971249783423676,10.110332661290329,145.30094757080133
+00.0250_+035.3250,2020,9,180.01247262954712,15,14.205061319139304,19.42791442871095,10.262074788411496,148.3729782104498
+00.0250_+035.3250,2020,10,198.8731026649475,17,14.524307546307966,19.636440449376263,10.806825010238184,162.73558959961002
+00.0250_+035.3250,2020,11,183.2276439666748,7,14.869642278883193,19.925889587402366,10.97358551025394,163.6986648559577
+00.0250_+035.3250,2020,12,44.35892677307129,3,15.439712101926034,21.203407829038557,10.627168520035298,184.44981079101623
+00.0250_+035.3750,2015,1,10.034098625183104,1,15.588604925012136,22.025852129536304,9.99051474294356,190.4541610717779
+00.0250_+035.3750,2015,2,21.32443141937256,2,16.81627907525933,23.596379307338168,10.976712254115512,204.46981658935607
+00.0250_+035.3750,2015,3,46.09609031677246,5,17.276049201719218,23.63447501890124,11.712913070186517,238.1983444213874
+00.0250_+035.3750,2015,4,228.35497665405276,17,14.868675507439548,20.287873331705725,10.77948455810548,167.13616027832097
+00.0250_+035.3750,2015,5,143.24558067321777,10,14.624179786764216,20.03344608429944,10.648316709456935,165.8527435302741
+00.0250_+035.3750,2015,6,99.86423063278198,7,13.714081382751544,18.62323913574221,9.962337748209675,132.94417114257865
+00.0250_+035.3750,2015,7,104.44132614135742,4,13.86961572708617,19.26321440665953,9.50369981335058,144.4211318969731
+00.0250_+035.3750,2015,8,83.47464179992676,10,13.93261969781696,19.485363671087494,9.264916992187525,147.343511962891
+00.0250_+035.3750,2015,9,120.02148246765135,6,14.8572031233046,20.57800954182943,9.94593658447269,161.4489883422857
+00.0250_+035.3750,2015,10,76.24949550628662,6,15.399035964473626,20.856603117912076,11.116461280084422,185.582498168946
+00.0250_+035.3750,2015,11,92.14146137237547,7,14.494016965230289,19.678559875488304,11.120324707031273,161.98326873779365
+00.0250_+035.3750,2015,12,77.16068840026855,4,14.70327495041721,19.765125693044357,10.856383096018192,164.63338623046943
+00.0250_+035.3750,2016,1,99.23647546768188,8,15.654085393105788,20.965421910439773,11.308619640719542,192.05829772949284
+00.0250_+035.3750,2016,2,25.928034782409668,4,16.45876537191458,22.41788530020881,11.441434873383628,200.9601425170905
+00.0250_+035.3750,2016,3,67.4575424194336,3,18.186466676445438,24.672119928175448,12.47779088174144,265.82361755371164
+00.0250_+035.3750,2016,4,251.33643436431885,21,16.009415732489742,21.25574849446616,11.96424407958989,198.31508178711005
+00.0250_+035.3750,2016,5,180.89882278442383,10,14.8631977245372,19.89566463347404,11.140833996188292,172.62892303466862
+00.0250_+035.3750,2016,6,72.63224983215332,3,14.081388452318038,19.495941670735704,9.654116821289108,144.4303649902348
+00.0250_+035.3750,2016,7,177.8214979171753,8,13.375725477485332,18.019224400674148,9.886642751386091,128.28736572265677
+00.0250_+035.3750,2016,8,105.00681829452516,7,13.564584760768469,18.77237509450606,9.077438157604604,137.33472137451213
+00.0250_+035.3750,2016,9,108.2395830154419,7,14.048375892639116,19.67855733235677,9.261380513509152,146.3725357055668
+00.0250_+035.3750,2016,10,62.878868103027344,8,15.082257576398945,20.54719917543474,10.386902643019198,170.53511047363344
+00.0250_+035.3750,2016,11,83.1042947769165,10,15.097396151224814,20.29226430257165,11.10583953857423,171.11007232666083
+00.0250_+035.3750,2016,12,17.010119676589966,3,15.705447728146794,21.121282565209185,10.927771094537547,187.37942657470768
+00.0250_+035.3750,2017,1,28.2493953704834,1,16.987367740754223,23.30694511167468,11.45986082015503,228.88549194336008
+00.0250_+035.3750,2017,2,41.68323802947998,2,17.005487151373018,23.31133204868865,11.450359780447856,206.6636856079108
+00.0250_+035.3750,2017,3,45.345136642456055,4,17.382224306496312,23.99335533880418,11.480415393460191,239.8434463500984
+00.0250_+035.3750,2017,4,137.27367401123047,13,16.751950814988902,22.85761769612634,11.693949381510436,218.52405853271551
+00.0250_+035.3750,2017,5,135.08353233337402,8,14.668400536814032,20.008706172820094,10.705606079101583,166.80648803711
+00.0250_+035.3750,2017,6,61.59709882736206,4,14.56526588863801,20.0830067952474,9.685167948404969,153.50110473632856
+00.0250_+035.3750,2017,7,284.92269372940063,13,13.612515714091728,18.381654111800685,9.90529391381051,134.224992370606
+00.0250_+035.3750,2017,8,218.89337158203125,10,13.7368377644529,18.65598941926038,10.088813338741204,139.25815429687557
+00.0250_+035.3750,2017,9,185.2533473968506,17,14.164862145317954,19.43947550455732,10.06665293375653,145.8784179687505
+00.0250_+035.3750,2017,10,104.7715859413147,12,14.814119347192957,20.05078942083543,10.68707747920871,167.32709960937564
+00.0250_+035.3750,2017,11,108.37408065795898,6,14.47065175374354,19.337426757812523,10.748653666178429,151.3831390380866
+00.0250_+035.3750,2017,12,24.76073837280273,1,15.87582234208304,21.431183648878573,11.010093738186754,193.0131149291999
+00.0250_+035.3750,2018,1,23.46988677978516,3,14.933199449764745,20.793035002677698,9.70823255969634,170.11557159423876
+00.0250_+035.3750,2018,2,33.42810654640198,5,17.429714389074434,23.76334424700059,11.893998173304963,219.202793884278
+00.0250_+035.3750,2018,3,208.22891569137573,15,14.541376983478584,19.64250704857613,10.775170898437525,162.20425567627018
+00.0250_+035.3750,2018,4,325.16418647766113,25,14.151457405090298,19.22626393636068,10.842746480306005,151.8431350708014
+00.0250_+035.3750,2018,5,183.1558494567871,14,14.415067455332746,19.34467369817918,10.82533933578003,158.43526763916083
+00.0250_+035.3750,2018,6,204.6776571273804,14,13.531878428988987,18.324924214681005,10.108777872721362,131.49659423828177
+00.0250_+035.3750,2018,7,174.64174938201904,6,13.019799661123614,17.581518653131297,9.339123436712498,119.47344818115278
+00.0250_+035.3750,2018,8,166.9114392399788,13,13.23959400628206,18.337304687500023,8.92746542653731,129.9915481567387
+00.0250_+035.3750,2018,9,70.10001993179321,5,14.58166041904019,20.30389353434248,9.400068155924489,156.31922607421916
+00.0250_+035.3750,2018,10,85.93038892745972,9,14.886778439757563,20.38402414629536,10.478934306483154,169.6023956298834
+00.0250_+035.3750,2018,11,46.93098068237305,4,15.406252945793996,20.54825998942061,11.013890584309934,173.4322586059577
+00.0250_+035.3750,2018,12,67.04332735762,9,14.97841181601251,20.312400374874017,10.696683625252035,172.28224792480535
+00.0250_+035.3750,2019,1,16.41270351409912,3,16.397622619136712,22.490396118164085,11.058109209614427,210.12560272216865
+00.0250_+035.3750,2019,2,19.186080932617188,1,17.770921870640336,24.25808759416856,11.932830701555533,226.67285614013736
